0500007846;100005801
0500007847;100005803
0500007848;100005804
0500007852;100005802
0500007845;100005800
0500008611;100006099
0500008612;100006101
0500008613;100006102
0500008614;100006103
0500008615;100006104
0500008617;100006108
0500008618;100006110
0500008619;100006100
0500008620;100006107
0500007851;100005799
0500008621;100006111
0500008622;100006112
0500008623;100006113
0500008624;100006114
0500008625;100006116
0500008626;100006118
0500008627;100006115
0500007864;100005798
0500009158;100006203
0500008628;100006117
0500009161;Test ball a facon
0500008785;100006135
0500009183;100006206
0500007850;100005796
0500007849;100005795
0500007844;100005793
0500007869;100005807
0500007890;100005816
0500007891;100005817
0500009170;100006205
0500007997;100005809
0500007998;100005829
0500008668;100006122
0500008670;100006124
0500008672;100006126
0500008673;100006128
0500008674;100006125
0500008675;100006127
0500007932;100005819
0500007933;100005821
0500009978;100006312
0500010006;100006318
0500010905;100006498
0500010909;100006499
0500010570;100006381
0500009694;100006273
0500010460;100006375
0500009750;100006289
0500009695;100006274
0500009877;100006303
0500009898;100006306
0500010911;100006500
0500010467;100006376
0500009987;100006314
0500009705;100006275
0500009902;100006307
0500009681;100006271
0500009682;100006272
0500009988;100006315
0500009989;100006316
0500009990;100006317
0500011065;100006513
0500009707;100006276
0500009915;200000094
0500009916;100006309
0500011035;100006510
0500011036;100006511
0500009942;100006310
0500011046;100006512
0500009924;100006308
0500009975;100006311
0500010807;100006490
0500010808;100006492
0500011304;100006525
0500011305;100006526
0500010992;100006507
0500011329;EC 100006523
0500010670;100006383
0500010052;100006319
0500011333;100006529
0500010053;100006333
0500010054;100006334
0500010081;100006339
0500010082;100006340
0500010163;100006346
0500011001;100006508
0500010058;100006321
0500011198;100006520
0500011290;100006522
0500009806;200000093
0500010971;100006503
0500010972;100006504
0500010062;100006335
0500010033;100006329
0500010034;100006328
0500011013;100006509
0500010170;100006347
0500010171;100006348
0500009779;100006291
0500011322;100006528
0500010039;100006330
0500010113;100006342
0500011233;100006521
0500011299;100006524
0500010041;100006331
0500010043;100006332
0500009780;100006292
0500009781;100006293
0500010076;100006336
0500010726;100006473
0500010821;100006494
0500010823;100006493
0500011072;100006514
0500010325;100006365
0500010703;100006387
0500010770;100006491
0500010705;100006390
0500010772;100006489
0500010669;100006382
0500010399;100006371
0500010400;100006372
0500010342;100006367
0500010336;100006366
0500010685;100006385
0500010686;100006386
0500010371;100006369
0500010404;100006373
0500009743;100006285
0500010302;100006362
0500010303;100006363
0500011909;Ec-laurent
0500011152;100006515
0500010279;100006357
0500010280;100006359
0500010281;100006360
0500009710;100006282
0500009714;100006281
0500010015;100006322
0500010016;100006324
0500010017;100006325
0500010018;100006323
0500010019;100006326
0500010020;100006327
0500010079;100006338
0500009711;100006277
0500010198;100006350
0500010199;100006351
0500010249;100006356
0500010153;100006341
0500009749;200000092
0500009811;100006295
0500009872;100006300
0500009873;100006301
0500009874;100006302
0500010521;100006379
0500009751;100006290
0500009752;100006287
0500009753;100006288
0500010226;100006352
0500010227;100006353
0500010311;100006364
0500010115;100006343
0500010509;100006371
0500009865;100006299
0500010122;100006344
0500010123;100006345
0500009728;100006283
0500010235;100006354
0500010948;100006502
0500009713;100006280
0500009730;100006279
0500009712;100006278
0500009896;100006305
0500010516;100006378
0500010528;100006380
0500009738;100006284
0500010277;100006355
0500010301;100006361
0500011450;100006534
0500011396;100006530
0500011595;100006545
0500011626;100006546
0500011452;100006535
0500011548;100006536
0500011549;100006537
0500011406;100006531
0500011408;100006532
0500011445;100006533
0500011583;100006541
0500011645;100006547
0500012630;100006627
0500011814;100006562
0500012482;100006608
0500011680;100006548
0500012308;100006594
0500011963;100006566
0500011691;100006549
0500011692;100006555
0500011693;100006550
0500011694;100006551
0500011695;100006556
0500011696;100006557
0500012500;100006575
0500011980;100006572
0500012315;100006593
0500012053;100006578
0500012715;100006630
0500011742;100006560
0500011743;100006561
0500012336;100006598
0500012339;100006597
0500012543;100006610
0500010892;100006478
0500012734;100006631
0500012735;100006633
0500012736;100006634
0500012737;100006635
0500012738;100006636
0500012739;100006637
0500012740;100006638
0500012741;100006639
0500012742;100006640
0500011726;100006559
0500011902;100006569
0500012564;100006621
0500012618;100006626
0500012622;100006620
0500012624;100006625
0500011782;100006558
0500012192;100006584
0500012230;100006587
0500012557;100006618
0500012234;100006588
0500012042;100006577
0500011883;100006563
0500011884;100006564
0500012859;100006660
0500011891;100006565
0500012011;100006573
0500012175;100006582
0500012176;100006583
0500012098;100006580
0500012104;100006579
0500012685;100006629
0500012219;100006585
0500012387;100006575
0500011931;100006570
0500012147;100006581
0500012770;Echantillon Wurth
0500012774;100006647
0500012221;100006586
0500011966;100006554
0500011964;100006552
0500011965;100006553
0500012776;100006650
0500012778;100006651
0500012843;100006659
0500012397;100006600
0500012398;100006603
0500012402;100006604
0500013160;100006694
0500012495;100006605
0500012744;100006641
0500012794;100006643
0500013021;100006657
0500012539;100006614
0500012540;100006615
0500012541;100006616
0500013229;100006699
0500013322;100006720
0500013045;100006689
0500012921;100006666
0500012922;100006665
0500012958;100006673
0500012814;100006655
0500013245;100006700
0500012822;100006658
0500012953;100006670
0500012954;100006671
0500013110;100006692
0500013113;100006693
0500013099;100006691
0500013305;100006714
0500013361;100006721
0500013362;100006722
0500013363;100006723
0500013018;100006687
0500013083;100006690
0500013372;1000006722
0500012890;100006663
0500012893;100006664
0500012894;200000107
0500013349;HAGOPJAN
0500013402;100006726
0500013569;100006730
0500013570;100006731
0500013571;100006732
0500013572;100006734
0500013573;100006735
0500013574;100006736
0500013575;100006737
0500013576;100006738
0500013577;100006739
0500013578;100006740
0500013579;100006742
0500013580;100006743
0500012369;100006599
0500012817;100006656
0500013250;100006701
0500013251;100006702
0500013252;100006703
0500013253;100006704
0500013255;100006707
0500013256;100006708
0500013257;100006709
0500013258;100006710
0500013259;100006712
0500012305;100006589
0500012306;100006590
0500012307;100006592
0500013001;100006674
0500013002;100006682
0500013003;100006683
0500013004;100006684
0500013005;100006685
0500013006;100006686
0500013583;100006741
0500013393;commadne de renvoi 6
0500012325;100006596
0500013600;100006746
0500013613;100006747
0500013614;100006748
0500012746;100006642
0500013398;100006725
0500012928;100006668
0500012752;100006644
0500012753;100006645
0500012936;100006669
0500013589;100006745
0500012566;100006622
0500012567;100006623
0500012955;100006672
0500012573;100006613
0500013624;100006750
0500013228;100006697
0500012891;100006662
0500012892;100006661
0500013626;100006751
0500013631;100006752
0500015260;100007252
0500015261;100007256
0500015262;100007257
0500015263;100007258
0500015264;100007259
0500015265;100007260
0500015266;100007261
0500015267;100007262
0500015268;100007263
0500015269;100007264
0500015270;100007265
0500015271;100007266
0500015272;100007267
0500015273;100007269
0500015274;100007270
0500015275;100007273
0500015276;100007274
0500015277;100007276
0500015423;100007330
0500015424;100007331
0500014330;100006936
0500014331;100006937
0500014332;100006938
0500014347;100006939
0500014377;100006904
0500016139;100007662
0500016348;100007717
0500015982;100007576
0500014386;100006955
0500015671;100007337
0500016003;100007602
0500016004;100007603
0500016007;100007590
0500014389;100006956
0500015109;100007190
0500015110;100007162
0500014078;100006842
0500015335;100007305
0500015447;100007334
0500015460;100007338
0500015682;100007450
0500015683;100007451
0500015684;100007452
0500015685;100007453
0500013958;100006791
0500014455;100006972
0500013667;100006758
0500014640;100007045
0500015462;100007344
0500015463;100007339
0500015464;100007341
0500015465;100007342
0500015466;100007343
0500015467;100007344
0500015468;100007345
0500015469;100007346
0500015470;100007347
0500015471;100007348
0500015472;100007349
0500015473;100007350
0500015474;100007351
0500015475;100007352
0500015690;100007456
0500015691;100007458
0500015692;100007459
0500015702;100007464
0500015703;100007465
0500015704;100007467
0500015705;100007468
0500015706;100007469
0500015707;100007470
0500015719;100007453
0500013666;100006757
0500015116;100007157
0500015119;100007212-7211-7210-
0500013949;100006819
0500014686;Wurth bon d'achat
0500015056;100007199
0500015059;100007198
0500015715;100007449
0500015716;100007450
0500015717;100007451
0500015718;100007452
0500015755;100007492
0500016067;100007641
0500016086;100007651
0500016087;100007652
0500014158;100006900
0500014688;100007055
0500015072;100007172
0500015073;100007173
0500015077;100007177
0500015362;100007315
0500015763;100007494
0500016103;100007640
0500016104;100007641
0500016105;100007642
0500016106;100007643
0500016107;100007644
0500016108;100007645
0500016109;100007646
0500016110;100007647
0500016111;100007648
0500016112;100007649
0500016114;100007654
0500016115;100007656
0500013697;100006733
0500014163;100006902
0500014434;100006961
0500014435;100006963
0500016126;100007636
0500013706;100006762
0500013712;100006763
0500014445;100006964
0500015200;100007150
0500015201;100007187
0500015202;100007244
0500015203;100007245
0500015204;100007246
0500015205;100007247
0500015206;100007248
0500015207;100007250
0500013985;100006824
0500013986;100006825
0500013987;100006826
0500014750;100007093
0500015367;100007298
0500015368;100007300
0500015369;100007302
0500015370;100007303
0500015214;100007220
0500013856;100006787
0500014005;100006828
0500015163;100007215
0500015164;100007216
0500015165;100007217
0500015166;100007218
0500015167;100007219
0500015402;100007253
0500015851;100007529
0500015852;100007530
0500015854;100007532
0500015855;100007533
0500015856;100007534
0500015857;100007535
0500015858;100007536
0500015859;100007537
0500015860;100007538
0500016199;100007697
0500016200;100007698
0500016201;100007699
0500013753;100006764
0500015537;100007368
0500015225;100007138
0500015305;100007294
0500015867;100007506
0500015868;100007540
0500015869;100007542
0500015870;100007544
0500015871;100007545
0500015872;100007546
0500015853;100007531
0500015850;100007528
0500015849;100007527
0500015848;100007526
0500016213;100007702
0500016214;100007703
0500016215;100007704
0500016216;100007705
0500013756;100006391 - correcti
0500014195;100006909
0500015874;100007501
0500015875;100007502
0500015876;100007507
0500015877;100007513
0500015878;100007547
0500015879;100007549
0500015880;100007550
0500015881;100007551
0500015882;100007553
0500015883;100007554
0500015884;100007555
0500015885;100007556
0500015886;100007558
0500015889;100007560
0500016318;100007785
0500014049;100006840
0500014202;100006910
0500014272;100006927
0500014273;100006928
0500014274;100006929
0500014275;100006930
0500014276;100006931
0500014279;100006845
0500015313;100007296
0500014028;100006831
0500014029;100006834
0500014030;100006835
0500015314;100007297
0500015626;100007426
0500015631;100007403
0500015224;100007249
0500015522;100007362
0500015523;100007363
0500014210;100006880
0500014554;100006978
0500014555;100006979
0500014556;100006980
0500015432;100007332
0500015662;100007445
0500015829;100007522
0500016118;100007633
0500016119;100007654
0500016120;100007656
0500016121;100007657
0500016122;100007658
0500016242;100007713
0500016243;100007714
0500016244;100007715
0500016593;100007860
0500016594;100007861
0500016595;100007863
0500016596;100007864
0500016597;100007865
0500016598;100007866
0500016599;100007867
0500016600;100007868
0500016601;100007870
0500016602;100007871
0500016603;100007872
0500016604;100007873
0500016624;100007879
0500016607;100007874
0500016609;100007875
0500015822;100007515
0500015841;100007532
0500015907;100007557
0500015911;100007565
0500016665;100007885
0500016088;100007653
0500016725;100007908
0500015286;100007276
0500015287;100007277
0500015288;100007278
0500015361;100007314
0500016622;100007878
0500015169;100007215
0500016666;100007886
0500016724;100007907
0500014566;100006985
0500014567;100006986
0500014568;100006987
0500014569;100006988
0500014570;100006989
0500014571;100006990
0500014572;100006991
0500014573;100006992
0500014574;100006994
0500014575;100006995
0500014576;100006996
0500014577;100006997
0500014578;100007002
0500014579;100007003
0500014580;100007004
0500014581;100007006
0500014582;100007007
0500014583;100007008
0500014585;100007010
0500014586;100007011
0500014587;100007013
0500014588;100007014
0500014589;100007015
0500014590;100007016
0500014591;100007017
0500014584;100007009
0500015371;100007305
0500015372;100007306
0500016173;100007685
0500016174;100007686
0500016175;100007689
0500015342;100007309
0500015929;100007548
0500015932;100007572
0500015936;100007572
0500016189;100007694
0500016629;100007880
0500016630;100007881
0500014592;100007018
0500014593;100007020
0500014594;100007021
0500014595;100007022
0500014596;100007023
0500014597;100007024
0500014598;100007027
0500014599;100007028
0500014600;100007029
0500014602;100007032
0500015373;100007308
0500015374;100007309
0500015375;100007310
0500015376;100007311
0500015377;100007312
0500015378;100007313
0500015380;100007315
0500015381;100007316
0500015382;100007317
0500015383;100007319
0500015384;100007320
0500015385;100007321
0500015386;100007322
0500015387;100007323
0500015388;100007324
0500015389;100007325
0500015390;100007326
0500015391;100007327
0500015634;100007402
0500015640;100007439
0500015944;100007573
0500016202;100007696
0500014565;100006984
0500016644;100007882
0500015392;100007329
0500016204;100007701
0500016435;100007815
0500016436;100007816
0500016415;100007799
0500016416;100007805
0500016417;100007806
0500016418;100007807
0500013860;100006787
0500015115;100007158
0500015433;100007164
0500015652;100007438
0500016207;100007704
0500016450;100007825
0500016419;100007808
0500016420;100007809
0500016421;100007810
0500016422;100007812
0500015303;100007293
0500015304;100007289
0500015117;100007214
0500014694;100007042
0500014696;100007057
0500015436;ballotin Margot
0500015823;100007516
0500015654;100007436
0500015655;100007437
0500015656;100007440
0500015657;100007441
0500015658;100007443
0500015975;100007580
0500015976;100007586
0500016443;100007819
0500016444;100007820
0500015282;100007280
0500015379;100007314
0500013967;100006790
0500015449;100007333
0500015450;100007334
0500015451;100007336
0500015996;100007597
0500015665;100007446
0500016653;100007883
0500016699;100007889
0500016700;100007890
0500016701;100007891
0500016702;100007892
0500016703;100007893
0500016704;100007894
0500014789;100007103
0500015291;100007272
0500016260;100007716
0500016261;100007719
0500016262;100007720
0500016263;100007721
0500016264;100007722
0500016265;100007724
0500016266;100007725
0500016267;100007727
0500016268;100007730
0500016269;100007732
0500016270;100007733
0500016271;100007735
0500016272;100007736
0500016273;100007737
0500016274;100007738
0500016275;100007739
0500016276;100007740
0500016277;100007741
0500016278;100007742
0500016279;100007743
0500016280;100007744
0500016281;100007745
0500016282;100007746
0500016284;100007748
0500016285;100007750
0500015667;100007307
0500015995;100007596
0500015997;100007598
0500015998;100007599
0500015999;100007600
0500016000;100007601
0500016220;100007706
0500016461;100007621-RENVOI
0500016692;100007888
0500016707;100007895
0500016708;100007896
0500016709;100007897
0500016710;100007900
0500016711;100007901
0500016712;100007902
0500016713;100007903
0500016714;100007904
0500015679;100007449
0500015686;100007454
0500015208;100007251
0500014267;100006924
0500014268;100006925
0500016043;100007598
0500016044;100007599
0500016045;100007600
0500016046;100007601
0500016482;100007829
0500016483;100007830
0500016484;100007831
0500016485;100007832
0500016486;100007834
0500015541;100006947
0500016687;100007887
0500015292;100007275
0500016514;100007840
0500016659;100007884
0500015170;100007218
0500015171;100007219
0500015172;100007221
0500015173;100007222
0500015174;100007224
0500015175;100007225
0500015176;100007226
0500015177;100007227
0500015178;100007229
0500015179;100007230
0500015180;100007231
0500015181;100007232
0500015182;100007233
0500015183;100007234
0500015184;100007235
0500015185;100007236
0500015186;100007238
0500015187;100007240
0500015188;100007241
0500015189;100007242
0500016337;100007786
0500016338;100007787
0500016339;100007788
0500016085;100007539
0500016230;100007707
0500016231;100007708
0500016232;100007709
0500016516;100007841
0500016517;100007842
0500016719;100007906
0500016340;100007789
0500016341;100007790
0500016344;100007729
0500016345;100007718
0500016090;100007620
0500016091;100007621
0500016092;100007622
0500016093;100007624
0500016532;100007846
0500016533;100007847
0500016537;100007848
0500016538;100007849
0500015330;100007300
0500015512;100007353
0500015513;100007354
0500015514;100007355
0500015515;100007356
0500015516;100007359
0500015518;100007304
0500015519;100007328
0500015790;100007503
0500015791;100007505
0500016094;100007628
0500016095;100007630
0500016096;100007631
0500016097;100007632
0500016098;100007637
0500016099;100007638
0500016100;100007639
0500016101;300000002
0500016238;100007672
0500016239;100007710
0500016240;100007711
0500016241;100007712
0500015211;100007228
0500016553;100007852
0500013254;100006706
0500015801;100007514
0500015812;100007521
0500015813;100007522
0500014864;100007123
0500014865;100007124
0500014866;100007125
0500014867;100007126
0500014907;100007129
0500016194;100007694
0500016195;100007695
0500016304;100007770
0500016020;100007613
0500016563;100007855
0500016570;100007858
0500016564;100007856
0500016571;100007866
0500016619;100007877
0500014790;100007104
0500014791;100007105
0500016305;100007772
0500016306;100007773
0500016307;100007774
0500016308;100007775
0500016309;100007776
0500016310;100007778
0500016311;100007780
0500016312;200000117
0500016313;200000118
0500016314;200000119
0500016315;100007781
0500016316;100007782
0500016317;100007783
0500016438;100007815
0500016439;100007816
0500016440;100007817
0500016441;100007818
0500014129;100006893
0500014130;100006894
0500014131;100006895
0500014464;100006973
0500015531;100007365
0500015532;100007366
0500014612;100007040
0500014203;100006912
0500014564;100006982
0500014601;100007030
0500014603;100007033
0500014604;100007034
0500014605;100007035
0500014606;100007036
0500014727;100007076
0500014728;100007077
0500014729;100007078
0500014730;100007079
0500015697;100007460
0500015698;100007461
0500015699;100007462
0500015700;100007463
0500016377;100007794
0500014355;100006951
0500014607;100007037
0500014608;100007038
0500014609;100007039
0500014740;100007083
0500014632;100007044
0500014645;100007048
0500016446;100007820
0500016447;100007821
0500016448;100007822
0500016449;100007824
0500014354;100006950
0500013660;100006754
0500013661;100006756
0500014614;100007041
0500014743;100007084
0500014744;100007085
0500014748;100007086
0500014803;100006967
0500014806;100007005
0500014807;100007012
0500014809;100007113
0500014810;100007114
0500014811;100007115
0500015720;100007472
0500015721;100007473
0500015723;100007455
0500015725;100007457
0500015729;100007461
0500015732;100007464
0500015733;100007465
0500015734;100007467
0500015735;100007468
0500014954;100007140
0500014955;100007142
0500014625;100006971
0500014749;100007089
0500014752;100007094
0500014753;100007095
0500014667;100007051
0500014668;100007052
0500014669;100007053
0500015736;100007469
0500015737;100007470
0500015738;100007471
0500015731;100007463
0500015730;100007462
0500015728;100007460
0500015727;100007459
0500015726;100007458
0500015724;100007456
0500015722;100007454
0500015740;100007474
0500015741;100007475
0500015742;100007476
0500015743;100007477
0500015744;100007479
0500015745;100007481
0500015746;100007482
0500015747;100007483
0500015748;100007484
0500015749;100007485
0500015750;100007486
0500015751;100007487
0500015752;100007488
0500015753;100007490
0500015754;100007491
0500016287;100007752
0500016283;100007747
0500016286;100007751
0500016288;100007753
0500016289;100007754
0500016290;100007755
0500016291;100007756
0500016292;100007757
0500016293;100007758
0500016294;100007759
0500016295;100007760
0500016296;100007761
0500016297;100007762
0500016298;100007763
0500016299;100007765
0500016300;100007766
0500016301;100007767
0500016302;100007768
0500016303;100007769
0500014372;100006953
0500016354;100007784
0500016355;100007791
0500016356;100007792
0500016470;100007826
0500016471;100007827
0500016527;100007844
0500014647;100007046
0500014648;100007047
0500014649;100007050
0500013680;100006744
0500013681;100006760
0500016360;100007777
0500016404;100007798
0500016405;100007800
0500016406;100007801
0500016407;100007802
0500016476;100007779
0500016477;100007828
0500016534;100007848
0500013919;100006767
0500013921;100006770
0500013922;100006777
0500013923;100006789
0500013924;100006813
0500013925;100006814
0500014383;100006954
0500016130;100007659
0500016133;100007623
0500016134;100007625
0500016361;100007728
0500016492;100007835
0500013936;100006815
0500014770;100007100
0500016135;100007634
0500016136;100007635
0500016137;100007660
0500016138;100007661
0500016365;100007793
0500016366;100007794
0500016412;100007803
0500016413;100007804
0500015294;100007281
0500015295;100007283
0500015296;100007284
0500015297;100007286
0500015298;100007288
0500015299;100007290
0500015300;100007291
0500015301;100007292
0500016142;100007663
0500016143;100007664
0500016144;100007665
0500016372;100007795
0500016373;100007796
0500016427;100007813
0500016495;100007836
0500014713;100007075
0500013702;100006761
0500016146;100007666
0500016147;100007667
0500016148;200000108
0500016378;100007795
0500016379;100007796
0500016430;100007814
0500016499;100007837
0500016551;100007850
0500016552;100007851
0500014690;100007043
0500014691;100007056
0500014974;100007141
0500014976;100007148
0500014977;100007147
0500016177;100007161
0500016178;100007691
0500016179;100007691
0500016180;100007692
0500016381;100007797
0500016501;100007838
0500014699;100007058
0500014700;100007059
0500014701;100007061
0500014702;100007062
0500014703;100007063
0500014704;100007064
0500014705;100007065
0500014706;100007066
0500014707;100007067
0500014708;100007068
0500014709;100007069
0500014710;100007071
0500014711;100007072
0500014712;100007074
0500014858;100007121
0500016184;100007693
0500016508;100007839
0500016557;100007853
0500016560;100007843
0500016562;100007854
0500016610;100007876
0500014777;100007101
0500015588;100007406
0500015589;100007407
0500015590;100007408
0500015591;100007409
0500015592;100007410
0500015593;100007411
0500015594;100007412
0500015595;100007413
0500015596;100007415
0500015597;100007416
0500015598;100007417
0500015599;100007418
0500015600;100007419
0500015601;100007421
0500015602;100007424
0500015603;100007424
0500015604;100007425
0500015605;100007425
0500015606;100007427
0500015607;100007429
0500015608;100007432
0500015610;100007434
0500015766;100007489
0500015767;100007495
0500015770;100007493
0500016123;100007655
0500016149;100007670
0500016150;100007671
0500016151;100007673
0500016152;100007674
0500016153;100007675
0500016154;100007676
0500014681;100007054
0500014738;100006874
0500014739;100007082
0500014785;100007102
0500015924;100007301
0500014176;100006907
0500015624;100007435
0500015609;100007433
0500015803;100007515
0500015804;100007516
0500015805;100007517
0500015806;100007518
0500015807;100007519
0500015808;100007520
0500015920;100007565
0500016155;100007677
0500016156;100007679
0500016157;100007680
0500016158;100007681
0500016159;100007682
0500016160;100007683
0500016161;100007684
0500016018;100007611
0500016162;100007667
0500016163;100007668
0500016164;100007669
0500014676;100007054
0500014092;100006843
0500014093;100006846
0500014094;100006848
0500014095;100006849
0500014096;100006850
0500014097;100006851
0500014098;100006853
0500014099;100006854
0500014100;100006855
0500014101;100006857
0500014102;100006858
0500014103;100006859
0500014104;100006860
0500014105;100006861
0500014106;100006862
0500014107;100006865
0500014108;100006866
0500014109;100006869
0500014110;100006870
0500014111;100006871
0500014112;100006872
0500014113;100006873
0500014114;100006875
0500014115;100006876
0500014166;100006903
0500014348;100006940
0500014349;100006941
0500014350;100006942
0500014351;100006943
0500014352;100006948
0500014353;100006949
0500014479;100006974
0500014480;100006975
0500014483;100006976
0500014795;100007106
0500014796;100007107
0500014797;100007109
0500014798;100007110
0500014799;100007111
0500014800;100007112
0500013658;100006753
0500015956;100007579
0500015954;100007577
0500015955;100007578
0500015958;100007574
0500015959;100007575
0500015960;100007577
0500015961;100007580
0500015962;100007581
0500015963;100007582
0500014271;100006764-renvoi
0500015965;100007570
0500014045;100006839
0500014172;100006906
0500014359;100006952
0500014946;100007128
0500014949;100007134
0500014950;100007135
0500015971;100007584
0500015972;100007585
0500014177;100006908
0500014951;100007136
0500014952;100007137
0500014953;100007139
0500014956;100007143
0500014957;100007144
0500014958;100007145
0500014959;100007146
0500015782;100007496
0500015783;100007498
0500015784;100007499
0500015785;100007500
0500014204;100006913
0500014825;100007116
0500014827;100007117
0500013825;100006784
0500015063;100007159
0500015064;100007160
0500015065;100007164
0500015066;100007165
0500015067;100007167
0500015068;100007168
0500015069;100007169
0500015070;100007170
0500015071;100007171
0500015074;100007174
0500015075;100007175
0500015076;100007176
0500015078;100007178
0500015079;100007179
0500015080;100007180
0500015081;100007181
0500015082;100007182
0500015083;100007183
0500015084;100007184
0500015085;100007185
0500015086;100007186
0500015087;100007188
0500015088;100007189
0500015089;100007191
0500015090;100007192
0500015091;100007193
0500015092;100007194
0500015093;100007195
0500015094;100007196
0500015095;100007197
0500015096;100007200
0500015097;100007201
0500015098;100007202
0500015099;100007203
0500015100;100007204
0500015101;100007205
0500015102;100007213
0500015426;100007280-rajout
0500015792;100007507
0500015793;100007508
0500015794;100007509
0500015795;100007510
0500015798;100007511
0500015799;100007512
0500016009;100007587
0500016010;100007590
0500016011;100007595
0500016012;100007604
0500016013;100007605
0500016014;100007606
0500016015;100007607
0500016016;100007608
0500016017;100007609
0500016019;100007612
0500016021;100007614
0500013829;100006766
0500014057;100006841
0500014116;100006877
0500014117;100006878
0500014118;100006879
0500014119;100006881
0500014120;100006882
0500014121;100006883
0500014122;100006884
0500014123;100006885
0500014124;100006886
0500014125;100006887
0500014126;100006888
0500014127;100006891
0500014128;100006892
0500014132;100006896
0500014133;100006897
0500013953;100006820
0500013954;100006823
0500015825;100007518
0500015828;100007521
0500015830;100007523
0500015831;100007524
0500015832;100007525
0500015833;100007526
0500015837;100007527
0500015838;100007528
0500015839;100007529
0500015840;100007531
0500016024;100007615
0500016025;100007616
0500016026;100007617
0500016027;100007618
0500014844;100007118
0500015827;100007520
0500015826;100007519
0500015824;100007517
0500015836;100007514
0500014215;100006914
0500014321;100006932
0500014846;100007120
0500014026;100006829
0500014027;100006830
0500015888;100007559
0500015007;100007129
0500014036;100006836
0500015896;100007562
0500016035;100007543
0500016036;100007582
0500016037;100007591
0500016038;100007592
0500016039;100007593
0500016040;100007594
0500016041;100007596
0500016042;100007597
0500016047;100007619
0500016049;100007497
0500016050;100007541
0500014153;100006899
0500014225;100006915
0500014326;100006934
0500014410;100006957
0500014411;100006959
0500014412;100006960
0500014413;100006962
0500014541;100006977
0500015008;100007150
0500015009;100007152
0500015010;100007153
0500015011;100007154
0500015012;100007155
0500015013;100007156
0500014037;100006837
0500015676;100007447
0500016076;100007626
0500016077;100007647
0500013941;100006816
0500014446;100006965
0500014447;100006966
0500014448;100006968
0500014449;100006969
0500014450;100006970
0500014146;100006898
0500015913;10007448
0500014245;100006916
0500014246;100006917
0500014247;100006918
0500014248;100006919
0500014249;100006920
0500014250;100006921
0500015918;100007563
0500015919;100007564
0500015921;100007566
0500015922;100007567
0500015923;100007568
0500015925;100007442
0500015926;100007569
0500016066;100007640
0500016071;100007642
0500016072;100007643
0500016073;100007644
0500016074;100007645
0500016075;100007646
0500016078;100007648
0500016079;100007649
0500016080;100007650
0500016081;100007651
0500013988;100006827
0500014160;100006901
0500014253;100006922
0500014557;100006981
0500014762;100007096
0500015556;100007361
0500015557;100007367
0500015558;100007368
0500015559;100007369
0500015560;100007371
0500015561;100007372
0500015562;100007373
0500015563;100007374
0500015564;100007375
0500015565;100007376
0500015566;100007377
0500015567;100007378
0500015568;100007379
0500015569;100007381
0500015570;100007382
0500015571;100007383
0500015572;100007384
0500015573;100007385
0500015574;100007386
0500015575;100007389
0500015576;100007389
0500015577;100007390
0500015578;100007391
0500015579;100007392
0500015580;100007393
0500015581;100007394
0500015582;100007395
0500015583;100007396
0500015584;100007397
0500015585;100007398
0500015586;100007399
0500015587;100007405
0500015627;100007431
0500015629;100007414
0500015930;100007571
0500017966;100008236
0500017425;100008084
0500016910;100007942
0500016915;100007943
0500017128;100007988
0500017129;100007989
0500017130;100007990
0500017131;100007991
0500017132;100007992
0500017133;100007993
0500017134;100007994
0500017301;100008058
0500016933;100007951
0500016934;100007952
0500016935;100007953
0500017309;100008060
0500016727;100007910
0500016728;100007911
0500016981;100007959
0500016982;100007960
0500017158;100008003
0500017394;100008074
0500017432;100008087
0500017378;100008072
0500017559;100008111
0500017848;100008186
0500017402;200000143
0500016793;100007930
0500017466;100008097
0500017834;100008185
0500018202;100008261
0500018346;100008280
0500017204;100008038
0500017853;100008191
0500017446;100008086
0500017111;100007983
0500017112;100007984
0500017113;100007985
0500017860;100008192
0500018001;100008243
0500018274;100008273
0500017516;100008107
0500017517;100008108
0500017852;100008190
0500018243;100008266
0500018446;100008296
0500018447;100008297
0500017875;100008197
0500017884;100008201
0500017887;100008202
0500017892;100008206
0500017893;100008207
0500017903;100008210
0500018455;100008299
0500018456;100008300
0500017488;100008103
0500017489;100008104
0500017294;100008056
0500017238;100008044
0500017923;100008221
0500017933;100008225
0500017464;100008094
0500017465;100008095
0500017246;100008048
0500017907;100008216
0500017936;100008226
0500018395;100008268
0500018462;100008302
0500017048;100007970
0500017624;100008116
0500017945;100008228
0500018320;100008279
0500017468;100008099
0500017275;100008051
0500018592;100008322
0500017006;100007964
0500017095;100007979
0500017049;100007972
0500017050;100007973
0500017051;100007974
0500018044;100008247
0500018023;100008245
0500018593;100008323
0500018594;100008324
0500018697;100008338
0500016930;100007948
0500016931;100007949
0500016932;100007950
0500017053;100007976
0500017054;100007977
0500018451;1000008236 -bis
0500018698;100008339
0500017012;100007965
0500016997;100007962
0500018045;100008248
0500018046;100008249
0500018047;100008250
0500017190;100008005
0500017018;100007966
0500017073;100007978
0500017077;100007975
0500017426;100008085
0500017296;100008057
0500018048;100008251
0500018049;100008253
0500018050;100008254
0500017951;100008229
0500016963;100007954
0500017440;100008090
0500017986;100008235
